"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"60155099999","2017-01-01","33.556981","-7.660492","61.87","ANFA, MO","  57.7","15","  48.4","15","1022.8"," 5","999.9"," 0","  4.6","10","  4.5","15","  8.9","999.9","  67.6"," ","  46.4","*"," 0.00","I","999.9","000000"
"60155099999","2017-01-02","33.556981","-7.660492","61.87","ANFA, MO","  61.8","15","  42.0","15","1017.5"," 5","999.9"," 0","  5.9"," 7","  6.9","15"," 14.0","999.9","  71.8"," ","  48.0"," "," 0.00","I","999.9","000000"
"60155099999","2017-01-03","33.556981","-7.660492","61.87","ANFA, MO","  63.0","15","  44.4","15","1022.8"," 5","999.9"," 0","  6.2"," 5","  4.2","15","  6.0","999.9","  73.9"," ","  50.0"," "," 0.00","I","999.9","000000"
"60155099999","2017-01-04","33.556981","-7.660492","61.87","ANFA, MO","  61.0","14","  40.2","14","1025.4"," 5","999.9"," 0","  5.0"," 8","  7.4","14"," 12.0","999.9","  72.0"," ","  43.7"," "," 0.00","I","999.9","000000"
"60155099999","2017-01-05","33.556981","-7.660492","61.87","ANFA, MO","  57.6","15","  44.4","15","1022.8"," 5","999.9"," 0","  4.2","13","  5.7","15","  9.9","999.9","  65.1"," ","  43.9"," "," 0.00","I","999.9","000000"
"60155099999","2017-01-06","33.556981","-7.660492","61.87","ANFA, MO","  58.7","15","  52.3","15","1021.8"," 5","999.9"," 0","  4.9","11","  5.9","15"," 11.1","999.9","  66.2","*","  48.2","*"," 0.00","I","999.9","000000"
"60155099999","2017-01-07","33.556981","-7.660492","61.87","ANFA, MO","  58.6","15","  49.1","15","1023.6"," 5","999.9"," 0","  6.2"," 5","  4.4","15","  6.0","999.9","  66.7"," ","  45.5"," "," 0.00","I","999.9","000000"
"60155099999","2017-01-08","33.556981","-7.660492","61.87","ANFA, MO","  57.2","15","  50.4","15","1024.0"," 5","999.9"," 0","  3.9","15","  4.5","15","  8.9","999.9","  66.2"," ","  42.8","*"," 0.00","I","999.9","000000"
"60155099999","2017-01-09","33.556981","-7.660492","61.87","ANFA, MO","  56.9","15","  51.0","15","1024.4"," 4","999.9"," 0","  3.7","15","  7.0","15","  9.9","999.9","  63.3","*","  50.0","*"," 0.00","I","999.9","100000"
"60155099999","2017-01-10","33.556981","-7.660492","61.87","ANFA, MO","  57.7","15","  49.7","15","1023.9"," 5","999.9"," 0","  5.8","12","  6.2","15","  9.9","999.9","  65.1"," ","  46.4","*"," 0.00","I","999.9","000000"
"60155099999","2017-01-11","33.556981","-7.660492","61.87","ANFA, MO","  59.9","15","  54.1","15","1021.5"," 5","999.9"," 0","  6.2","15","  7.5","15"," 12.0","999.9","  64.8"," ","  54.7"," "," 0.00","G","999.9","010000"
"60155099999","2017-01-12","33.556981","-7.660492","61.87","ANFA, MO","  60.4","15","  42.5","15","1022.2"," 5","999.9"," 0","  8.1"," 5","  8.3","15"," 13.0","999.9","  67.3"," ","  53.6","*"," 0.00","G","999.9","000000"
"60155099999","2017-01-13","33.556981","-7.660492","61.87","ANFA, MO","  58.5","15","  53.2","15","1025.2"," 4","999.9"," 0","  5.5","15","  6.5","15"," 12.0","999.9","  65.1"," ","  46.2"," "," 0.00","I","999.9","000000"
"60155099999","2017-01-14","33.556981","-7.660492","61.87","ANFA, MO","  58.3","14","  45.4","14","1023.3"," 5","999.9"," 0","  6.2","14","  6.3","13","  9.9","999.9","  61.2"," ","  55.4","*"," 0.00","I","999.9","000000"
"60155099999","2017-01-15","33.556981","-7.660492","61.87","ANFA, MO","  54.1","14","  40.8","14","1023.1"," 5","999.9"," 0","  7.5"," 5"," 12.6","14"," 20.0","999.9","  60.1"," ","  42.8","*"," 0.00","I","999.9","000000"
"60155099999","2017-01-16","33.556981","-7.660492","61.87","ANFA, MO","  54.1","15","  40.1","15","1023.6"," 5","999.9"," 0","  5.8"," 6","  5.6","15","  9.9","999.9","  61.3"," ","  40.1"," "," 0.00","I","999.9","000000"
"60155099999","2017-01-17","33.556981","-7.660492","61.87","ANFA, MO","  55.1","15","  43.7","15","1021.3"," 5","999.9"," 0","  5.5"," 7","  6.0","15","  9.9","999.9","  62.6"," ","  41.9"," "," 0.00","I","999.9","000000"
"60155099999","2017-01-18","33.556981","-7.660492","61.87","ANFA, MO","  56.6","13","  48.6","13","1015.1"," 4","999.9"," 0","  6.1","12","  8.6","13"," 11.1","999.9","  63.1"," ","  47.1"," "," 0.00","I","999.9","000000"
"60155099999","2017-01-19","33.556981","-7.660492","61.87","ANFA, MO","  51.9","15","  38.2","15","1014.9"," 5","999.9"," 0","  6.6","15"," 10.5","15"," 15.9","999.9","  56.8"," ","  46.4","*"," 0.08","E","999.9","010000"
"60155099999","2017-01-20","33.556981","-7.660492","61.87","ANFA, MO","  53.0","15","  43.7","15","1017.7"," 5","999.9"," 0","  6.2","15","  9.9","15"," 15.9","999.9","  60.6"," ","  43.9"," "," 0.08","E","999.9","010110"
"60155099999","2017-01-21","33.556981","-7.660492","61.87","ANFA, MO","  53.2","15","  43.5","15","1017.4"," 5","999.9"," 0","  6.2","15","  6.8","15","  9.9","999.9","  59.4"," ","  44.2"," "," 0.20","G","999.9","010000"
"60155099999","2017-01-22","33.556981","-7.660492","61.87","ANFA, MO","  50.4","15","  44.1","15","1021.5"," 5","999.9"," 0","  5.3","15","  8.1","15"," 11.1","999.9","  58.8"," ","  44.6","*"," 0.02","G","999.9","010000"
"60155099999","2017-01-23","33.556981","-7.660492","61.87","ANFA, MO","  55.2","15","  47.2","15","1021.2"," 5","999.9"," 0","  6.0","15","  5.3","15","  9.9","999.9","  59.9"," ","  48.2","*"," 0.31","G","999.9","010010"
"60155099999","2017-01-24","33.556981","-7.660492","61.87","ANFA, MO","  54.7","15","  45.5","15","1024.7"," 5","999.9"," 0","  6.2","15","  4.5","15","  8.0","999.9","  61.3"," ","  46.4","*"," 0.24","G","999.9","000000"
"60155099999","2017-01-25","33.556981","-7.660492","61.87","ANFA, MO","  54.1","15","  38.2","13","1022.7"," 5","999.9"," 0","  5.7"," 7","  5.3","15","  8.0","999.9","  63.5"," ","  42.8","*"," 0.00","G","999.9","000000"
"60155099999","2017-01-26","33.556981","-7.660492","61.87","ANFA, MO","  56.9","15","  45.2","15","1015.9"," 5","999.9"," 0","  5.1","13"," 12.5","15"," 18.1","999.9","  66.0"," ","  43.5"," "," 0.01","E","999.9","010000"
"60155099999","2017-01-27","33.556981","-7.660492","61.87","ANFA, MO","  60.1","15","  55.3","15","1019.9"," 5","999.9"," 0","  6.0","15"," 10.8","15"," 19.0","999.9","  64.4"," ","  55.4"," "," 0.16","G","999.9","010000"
"60155099999","2017-01-28","33.556981","-7.660492","61.87","ANFA, MO","  58.1","15","  52.4","15","1025.6"," 5","999.9"," 0","  6.2","12","  6.8","15"," 12.0","999.9","  65.1"," ","  50.4"," "," 0.16","G","999.9","000000"
"60155099999","2017-01-29","33.556981","-7.660492","61.87","ANFA, MO","  56.0","15","  48.4","15","1024.6"," 5","999.9"," 0","  4.8"," 8","  7.9","15"," 12.0","999.9","  61.9"," ","  46.4","*"," 0.00","G","999.9","000000"
"60155099999","2017-01-30","33.556981","-7.660492","61.87","ANFA, MO","  57.8","15","  50.3","15","1021.6"," 5","999.9"," 0","  5.6"," 8","  4.3","15","  7.0","999.9","  66.2"," ","  44.6","*"," 0.00","I","999.9","000000"
"60155099999","2017-01-31","33.556981","-7.660492","61.87","ANFA, MO","  58.8","15","  53.7","15","1015.5"," 5","999.9"," 0","  4.3","15","  8.3","15"," 14.0","999.9","  65.1"," ","  50.9"," ","99.99"," ","999.9","010000"
"60155099999","2017-02-01","33.556981","-7.660492","61.87","ANFA, MO","  58.4","14","  51.9","14","1020.3"," 4","999.9"," 0","  5.9"," 9","  6.6","14","  8.0","999.9","  64.4","*","  50.0","*"," 0.00","I","999.9","000000"
"60155099999","2017-02-02","33.556981","-7.660492","61.87","ANFA, MO","  60.3","15","  53.0","15","1021.9"," 5","999.9"," 0","  5.4","15","  7.0","15"," 11.1","999.9","  64.6"," ","  51.3"," "," 0.00","I","999.9","000000"
"60155099999","2017-02-03","33.556981","-7.660492","61.87","ANFA, MO","  62.6","15","  55.5","15","1024.7"," 5","999.9"," 0","  5.2","15","  7.5","15"," 15.0","999.9","  68.7"," ","  54.9"," "," 0.00","I","999.9","000000"
"60155099999","2017-02-04","33.556981","-7.660492","61.87","ANFA, MO","  62.2","15","  53.9","15","1026.0"," 5","999.9"," 0","  5.9","15","  6.3","15","  9.9","999.9","  68.0","*","  55.4","*"," 0.00","I","999.9","000000"
