"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"60135099999","2018-01-01","34.051467","-6.751519","84.12","SALE, MO","  54.2","24","  50.2","24","9999.9"," 0","999.9"," 0","  3.7","24","  4.8","24"," 12.0","999.9","  64.4","*","  46.4","*"," 0.00","I","999.9","100000"
"60135099999","2018-01-02","34.051467","-6.751519","84.12","SALE, MO","  51.6","24","  45.7","24","9999.9"," 0","999.9"," 0","  3.3","24","  3.4","24","  8.9","999.9","  66.2"," ","  39.7"," "," 0.00","I","999.9","000000"
"60135099999","2018-01-03","34.051467","-6.751519","84.12","SALE, MO","  55.8","24","  50.9","24","9999.9"," 0","999.9"," 0","  4.2","24","  4.3","24","  8.9","999.9","  63.1"," ","  41.0"," "," 0.00","E","999.9","000000"
"60135099999","2018-01-04","34.051467","-6.751519","84.12","SALE, MO","  57.2","24","  51.9","24","9999.9"," 0","999.9"," 0","  6.2","24","  2.4","24","  7.0","999.9","  60.8","*","  46.4","*"," 0.00","I","999.9","000000"
"60135099999","2018-01-05","34.051467","-6.751519","84.12","SALE, MO","  53.1","24","  48.0","24","9999.9"," 0","999.9"," 0","  3.3","24","  5.5","24"," 12.0"," 20.0","  63.0"," ","  44.2"," "," 0.00","I","999.9","100000"
"60135099999","2018-01-06","34.051467","-6.751519","84.12","SALE, MO","  52.3","24","  44.6","24","9999.9"," 0","999.9"," 0","  4.0","24","  9.0","24"," 21.0"," 31.1","  58.3"," ","  45.0"," "," 1.14","G","999.9","010000"
"60135099999","2018-01-07","34.051467","-6.751519","84.12","SALE, MO","  45.5","24","  42.2","24","9999.9"," 0","999.9"," 0","  3.3","24","  4.2","24"," 12.0","999.9","  51.8","*","  42.8","*"," 1.77","G","999.9","011110"
"60135099999","2018-01-08","34.051467","-6.751519","84.12","SALE, MO","  48.8","24","  43.5","24","9999.9"," 0","999.9"," 0","  4.1","24","  9.7","24"," 22.0"," 29.9","  57.2","*","  41.4"," "," 2.24","G","999.9","010010"
"60135099999","2018-01-09","34.051467","-6.751519","84.12","SALE, MO","  54.8","24","  47.9","24","9999.9"," 0","999.9"," 0","  5.5","24","  8.8","24"," 20.0"," 29.9","  61.9"," ","  41.2"," "," 1.73","G","999.9","000000"
"60135099999","2018-01-10","34.051467","-6.751519","84.12","SALE, MO","  57.8","24","  53.7","24","9999.9"," 0","999.9"," 0","  4.4","24","  7.1","24"," 17.1","999.9","  64.9"," ","  50.9"," "," 0.67","G","999.9","110000"
"60135099999","2018-01-11","34.051467","-6.751519","84.12","SALE, MO","  53.9","24","  49.8","24","9999.9"," 0","999.9"," 0","  2.9","24","  3.1","24","  9.9","999.9","  61.9"," ","  44.6","*"," 0.39","G","999.9","110000"
"60135099999","2018-01-12","34.051467","-6.751519","84.12","SALE, MO","  51.0","24","  43.2","24","9999.9"," 0","999.9"," 0","  4.3","24","  3.6","24","  8.9","999.9","  61.9"," ","  42.8","*"," 0.04","G","999.9","000000"
"60135099999","2018-01-13","34.051467","-6.751519","84.12","SALE, MO","  51.6","24","  47.1","24","9999.9"," 0","999.9"," 0","  4.8","24","  4.2","24"," 11.1","999.9","  60.8","*","  41.9"," "," 0.00","G","999.9","010000"
"60135099999","2018-01-14","34.051467","-6.751519","84.12","SALE, MO","  52.9","24","  49.1","24","9999.9"," 0","999.9"," 0","  5.0","24","  4.8","24","  9.9","999.9","  59.0","*","  48.2"," "," 0.12","G","999.9","010010"
"60135099999","2018-01-15","34.051467","-6.751519","84.12","SALE, MO","  50.1","24","  41.7","24","9999.9"," 0","999.9"," 0","  5.5","24","  4.7","24"," 13.0","999.9","  57.4"," ","  41.0","*"," 0.43","G","999.9","000000"
"60135099999","2018-01-16","34.051467","-6.751519","84.12","SALE, MO","  49.3","24","  40.8","24","9999.9"," 0","999.9"," 0","  5.3","24","  4.3","24"," 11.1","999.9","  63.1"," ","  39.0"," "," 0.00","G","999.9","000000"
"60135099999","2018-01-17","34.051467","-6.751519","84.12","SALE, MO","  50.2","24","  46.6","24","9999.9"," 0","999.9"," 0","  4.1","23","  1.7","24","  7.0","999.9","  60.8","*","  38.8"," "," 0.00","I","999.9","000000"
"60135099999","2018-01-18","34.051467","-6.751519","84.12","SALE, MO","  49.8","24","  47.2","24","9999.9"," 0","999.9"," 0","  2.9","24","  2.5","24","  8.0","999.9","  55.4","*","  42.3"," "," 0.00","I","999.9","000000"
