"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"60191099999","2018-01-01","32.3666666","-6.4","472.0","BENI MELLAL, MO","  62.6","14","  36.2","14","9999.9"," 0","999.9"," 0","  6.2","14","  2.5","14","  8.0","999.9","  75.2","*","  46.4","*"," 0.00","I","999.9","000000"
"60191099999","2018-01-02","32.3666666","-6.4","472.0","BENI MELLAL, MO","  61.8","14","  29.0","14","9999.9"," 0","999.9"," 0","  6.2","14","  2.9","14","  8.0","999.9","  78.8","*","  41.0","*"," 0.00","I","999.9","000000"
"60191099999","2018-01-03","32.3666666","-6.4","472.0","BENI MELLAL, MO","  58.9","13","  30.6","13","9999.9"," 0","999.9"," 0","  6.2","13","  2.6","13","  5.1","999.9","  73.4","*","  39.2","*"," 0.00","I","999.9","000000"
"60191099999","2018-01-04","32.3666666","-6.4","472.0","BENI MELLAL, MO","  60.0","14","  37.8","14","9999.9"," 0","999.9"," 0","  6.2","14","  2.8","14","  6.0","999.9","  73.4","*","  41.0","*"," 0.00","I","999.9","000000"
"60191099999","2018-01-05","32.3666666","-6.4","472.0","BENI MELLAL, MO","  58.7","14","  37.4","14","9999.9"," 0","999.9"," 0","  6.2","14","  4.7","14","  8.9","999.9","  68.0","*","  42.8","*"," 0.00","I","999.9","000000"
"60191099999","2018-01-06","32.3666666","-6.4","472.0","BENI MELLAL, MO","  45.9","14","  43.2","14","9999.9"," 0","999.9"," 0","  5.3","14"," 10.0","14"," 18.1"," 26.0","  48.2","*","  44.6","*","99.99"," ","999.9","010000"
"60191099999","2018-01-07","32.3666666","-6.4","472.0","BENI MELLAL, MO","  42.7","14","  39.3","14","9999.9"," 0","999.9"," 0","  6.0","14","  9.6","14"," 22.0"," 40.0","  46.4","*","  41.0","*","99.99"," ","999.9","010000"
"60191099999","2018-01-08","32.3666666","-6.4","472.0","BENI MELLAL, MO","  47.8","14","  39.8","14","9999.9"," 0","999.9"," 0","  6.2","14","  9.8","14"," 15.9","999.9","  51.8","*","  42.8","*","99.99"," ","999.9","010000"
"60191099999","2018-01-09","32.3666666","-6.4","472.0","BENI MELLAL, MO","  54.0","14","  43.6","14","9999.9"," 0","999.9"," 0","  6.1","14","  2.2","14","  6.0","999.9","  59.0","*","  46.4","*","99.99"," ","999.9","010000"
"60191099999","2018-01-10","32.3666666","-6.4","472.0","BENI MELLAL, MO","  55.9","14","  51.8","14","9999.9"," 0","999.9"," 0","  5.0","14","  2.8","14","  5.1","999.9","  59.0","*","  53.6","*","99.99"," ","999.9","010000"
