,mean_temperature,max_temperature,min_temperature,mean_dewPoint,total_precipitation,mean_windSpeed,mean_visibility
2022-01-05,13.22222222222222,18.72222222222222,5.222222222222221,5.666666666666668,0.0,1.5947764,9.977908
2022-01-06,9.72222222222222,16.72222222222222,2.6111111111111125,3.8333333333333326,0.0,1.8519984,9.977908
2022-01-07,11.11111111111111,21.27777777777778,0.9999999999999984,3.111111111111112,0.0,1.4918876,9.977908
2022-01-08,12.388888888888888,23.61111111111111,2.000000000000001,1.1666666666666674,0.0,1.7491096,9.977908
2022-01-09,12.333333333333336,24.22222222222221,0.3888888888888904,-2.333333333333333,0.0,1.6462208,9.977908
2022-01-10,11.055555555555555,19.0,0.0,-3.888888888888889,0.0,2.0063316,9.977908
2022-01-11,12.055555555555555,20.777777777777786,3.888888888888889,0.8333333333333334,0.0,1.4404432,9.977908
2022-01-12,12.22222222222222,22.88888888888889,0.2222222222222214,-0.4999999999999992,0.0,1.6462208,9.977908
2022-01-13,16.555555555555557,22.0,7.000000000000001,-2.444444444444444,0.0,2.57222,9.977908
2022-01-14,14.77777777777778,21.0,4.000000000000002,-0.4444444444444448,0.0,2.0063316,9.977908
2022-01-15,15.38888888888889,23.000000000000004,5.999999999999998,-1.3888888888888888,0.0,2.0063316,9.977908
2022-01-16,14.666666666666666,21.0,2.999999999999999,-3.166666666666666,0.0,1.6976652,9.977908
2022-01-17,13.555555555555555,21.22222222222222,2.999999999999999,-1.9444444444444444,0.0,1.3375544,9.977908
2022-01-18,11.166666666666666,17.72222222222222,1.3888888888888888,0.1111111111111126,0.0,1.4404432,9.977908
2022-01-19,12.055555555555555,21.5,0.777777777777777,-1.6111111111111105,0.0,1.7491096,9.977908
2022-01-20,12.444444444444445,21.888888888888893,0.1111111111111126,-2.3888888888888893,0.0,1.6976652,9.977908
2022-01-21,13.333333333333334,23.88888888888889,1.6111111111111105,-1.888888888888888,0.0,1.8519984,9.977908
2022-01-22,18.61111111111111,28.111111111111107,4.777777777777779,0.7222222222222207,0.0,2.1092204,9.977908
2022-01-23,17.77777777777778,25.222222222222225,13.0,2.2222222222222223,0.0,1.9034428,9.977908
2022-01-24,14.166666666666666,20.72222222222222,6.611111111111111,7.88888888888889,0.0,1.800554,8.368568
2022-01-25,13.777777777777777,20.222222222222225,6.277777777777776,7.555555555555555,0.0,1.6976652,9.495106
